*** Number of masses and masses ***
N = 5
POINT          MAS
  1         1.0000E-10
  2         1.0000E-01
  3         1.0000E-01
  4         1.0000E-01
  5         1.0000E-01

*** SX and SY ***
(SX,SY) = diagonal elements of the S matrix
SX =    1.0000E+00
SY =    3.0000E-01

*** Number of solutions computed by the analytic-continuation method ***
Number of solutions of the N-body problem NSOL(N) =   7
Number of solutions NSOL(K) of the restricted (N+1)-body problem for the Kth solution of the N-body problem
 K     NSOL(K)-all      NSOL(K)-distinct
  1         11                8
  2         15                6
  3         15                8
  4         11                7
  5         11                5
  6          9                4
  7          7                4
Number of solutions of the (N+1)-body problem =   79
Number of solutions of the (N+1)-body problem excluding symmetries =   42

*** X- and Y-coordinates of all configurations computed by the analytic-continuation method ***
K = solution counter of the N-body problem
L = solution counter of the restricted (N+1)-body problem 
FCT = residual of the the relative equilibrium equations at the solution
RMS = RMS error in Cartesian coordinates with respect to the initial guess
(X,Y) = X and Y coordinates of each point mass

    K    L        FCT           RMS                    X                        Y
    2    5     4.6375E-23     1.3990E-09     -2.9296629753455865E+00      5.7849745321441417E-10      1.2684265096368721E+00      0.0000000000000000E+00      1.9556873073500436E-16      3.3620897217280143E+00     -1.2684265066372384E+00      1.4756570042745856E-16     -6.2765396098760645E-16     -3.3620897218074939E+00
    2    6     4.0828E-28     1.0658E-09     -2.7524955151463811E-12      4.7291314647034909E-13      1.2684265101411576E+00      0.0000000000000000E+00      2.1449598024742609E-16      3.3620897213722771E+00     -1.2684265101439793E+00      1.4756570042745856E-16     -6.1617334638877138E-16     -3.3620897213738119E+00
    2    7     3.7651E-22     1.4269E-09     -1.8097257708125389E+00      3.9517532552922892E+00      1.2684265089873679E+00      0.0000000000000000E+00      2.1615491291763640E-16      3.3620897210734215E+00     -1.2684265083997295E+00      1.4756570042745856E-16     -6.1625451965689223E-16     -3.3620897213712109E+00
    2    8     2.7018E-22     1.2776E-09      1.8316483137291748E+00      2.3877167543214184E+00      1.2684265081531594E+00      0.0000000000000000E+00      1.9556873073500436E-16      3.3620897226674744E+00     -1.2684265090696554E+00      1.4756570042745856E-16     -6.1618367410010980E-16     -3.3620897214187377E+00
    2    9     6.4715E-23     1.7962E-09      1.8516220494434978E-13     -5.5727037441059606E+00      1.2684265087635582E+00      0.0000000000000000E+00      2.1615491291763640E-16      3.3620897213625387E+00     -1.2684265087663804E+00      1.6309893205140160E-16     -6.1869848251249709E-16     -3.3620897202300135E+00
    2   10     2.6976E-22     1.1896E-09      1.8316483137293027E+00     -2.3877167543254001E+00      1.2684265081531594E+00      0.0000000000000000E+00      2.1615491291763640E-16      3.3620897214180312E+00     -1.2684265090696554E+00      1.6309893205140160E-16     -6.2463955613986389E-16     -3.3620897226681810E+00
    2   11     2.7027E-22     9.9530E-10     -1.8316483137313406E+00      2.3877167543228364E+00      1.2684265090668332E+00      0.0000000000000000E+00      2.1615491291763640E-16      3.3620897226674744E+00     -1.2684265081559816E+00      1.4756570042745856E-16     -6.1682025768940026E-16     -3.3620897214187377E+00
    2   12     3.7597E-22     1.4300E-09      1.8097257708112731E+00     -3.9517532552931205E+00      1.2684265083969075E+00      0.0000000000000000E+00      2.1615491291763640E-16      3.3620897213705043E+00     -1.2684265089901898E+00      1.5533231623943001E-16     -6.2742529594058388E-16     -3.3620897210741285E+00
    2   13     7.5114E-23     1.1063E-09      2.1397430661282069E-10     -1.6235572942435281E+00      1.2684265088604612E+00      0.0000000000000000E+00      2.1615491291763640E-16      3.3620897212079348E+00     -1.2684265088632829E+00      1.6309893205140160E-16     -6.1869852642915164E-16     -3.3620897243672947E+00
    2   14     2.6984E-22     8.4675E-10     -1.8316483137314681E+00     -2.3877167543268150E+00      1.2684265090668332E+00      0.0000000000000000E+00      1.9706430200397551E-16      3.3620897214180312E+00     -1.2684265081559816E+00      1.6309893205140160E-16     -6.1147582752206719E-16     -3.3620897226681810E+00
    2   15     6.5230E-23     1.7947E-09      1.8047701462049242E-13      5.5727037441030181E+00      1.2684265087635582E+00      0.0000000000000000E+00      2.1386396680545209E-16      3.3620897202293074E+00     -1.2684265087663804E+00      1.4756570042745856E-16     -6.1647126398050122E-16     -3.3620897213632452E+00
    3    1     3.9929E-34     2.9839E-09      4.4712188894908883E-01      2.1517126763925689E+00      1.0685507307332609E+00      7.5947625183462308E-01     -2.3327726236206411E-01      3.4788598712672418E+00     -1.0685507307224378E+00     -7.5947625492814841E-01      2.3327726190216738E-01     -3.4788598703384035E+00
    3    2     2.9848E-34     1.6477E-09     -1.6907341909944060E+00      1.6469949209872539E+00      1.0685507281515378E+00      7.5947625730876445E-01     -2.3327726172831215E-01      3.4788598720772423E+00     -1.0685507277708051E+00     -7.5947625905918315E-01      2.3327726303636226E-01     -3.4788598719867929E+00
    3    3     4.3822E-35     1.7311E-09      1.6907341909931684E+00     -1.6469949209934054E+00      1.0685507277670987E+00      7.5947625905110505E-01     -2.3327726303460727E-01      3.4788598719818959E+00     -1.0685507281552442E+00     -7.5947625731684210E-01      2.3327726173006713E-01     -3.4788598720821384E+00
    3    4     9.7049E-35     2.8599E-09      1.9160056548534008E+00     -4.2018180326976751E+00      1.0685507299289156E+00      7.5947625617634607E-01     -2.3327726229705015E-01      3.4788598707746279E+00     -1.0685507296107641E+00     -7.5947625377432704E-01      2.3327726006094160E-01     -3.4788598689878025E+00
    3    5     1.5178E-34     3.1869E-09      2.7773676581674409E+00      9.1311772996553653E-01      1.0685507250050386E+00      7.5947625846006106E-01     -2.3327726286004571E-01      3.4788598721101773E+00     -1.0685507284013998E+00     -7.5947625978351974E-01      2.3327726347708774E-01     -3.4788598717128103E+00
    3    6     9.3475E-35     2.7610E-09     -1.9160056548537552E+00      4.2018180326917687E+00      1.0685507296070575E+00      7.5947625376624972E-01     -2.3327726005918681E-01      3.4788598689829060E+00     -1.0685507299326216E+00     -7.5947625618442394E-01      2.3327726229880510E-01     -3.4788598707795240E+00
    3    7     4.6437E-34     3.1871E-09     -2.7773676581723583E+00     -9.1311772997527385E-01      1.0685507283976936E+00      7.5947625977544175E-01     -2.3327726347533276E-01      3.4788598717079138E+00     -1.0685507250087452E+00     -7.5947625846813860E-01      2.3327726286180053E-01     -3.4788598721150739E+00
    3    8     1.0025E-34     2.4093E-09     -1.8096324276687279E+00     -3.4712686375057618E+00      1.0685507290337253E+00      7.5947625726443468E-01     -2.3327726260385170E-01      3.4788598711971170E+00     -1.0685507289561984E+00     -7.5947625549188980E-01      2.3327726433400600E-01     -3.4788598695113668E+00
    3    9     5.6988E-35     7.5012E-09      1.7356177715475403E+00      3.8578722653833091E+00      1.0685507291539835E+00      7.5947625555261711E-01     -2.3327726454065389E-01      3.4788598690535570E+00     -1.0685507289349028E+00     -7.5947625725870604E-01      2.3327726258400416E-01     -3.4788598712183147E+00
    3   10     1.5629E-34     2.9357E-09     -2.9170272032178807E-01     -5.6089773437382320E+00      1.0685507294097822E+00      7.5947625665188800E-01     -2.3327726237338992E-01      3.4788598710951382E+00     -1.0685507298756014E+00     -7.5947625444194422E-01      2.3327726312896019E-01     -3.4788598677090787E+00
    3   11     2.9539E-34     1.7489E-09     -3.2872008205009691E-12     -5.1769207030491280E-12      1.0685507291061409E+00      7.5947625943087860E-01     -2.3327726347066577E-01      3.4788598712185239E+00     -1.0685507291098475E+00     -7.5947625943895658E-01      2.3327726347242084E-01     -3.4788598712234204E+00
    3   12     1.0119E-34     2.4093E-09      1.8096324276708771E+00      3.4712686374742021E+00      1.0685507289524920E+00      7.5947625548381248E-01     -2.3327726433225110E-01      3.4788598695064712E+00     -1.0685507290374316E+00     -7.5947625727251211E-01      2.3327726260560666E-01     -3.4788598712020131E+00
    3   13     1.1266E-34     4.5409E-09     -1.7356177715530108E+00     -3.8578722653728237E+00      1.0685507289311966E+00      7.5947625725062839E-01     -2.3327726258224923E-01      3.4788598712134182E+00     -1.0685507291576899E+00     -7.5947625556069487E-01      2.3327726454240885E-01     -3.4788598690584536E+00
    3   14     5.1994E-34     2.9796E-09     -4.4712188894924576E-01     -2.1517126764002930E+00      1.0685507307187314E+00      7.5947625492007043E-01     -2.3327726190041234E-01      3.4788598703335070E+00     -1.0685507307369677E+00     -7.5947625184270051E-01      2.3327726236381904E-01     -3.4788598712721379E+00
    3   15     1.6955E-34     7.5286E-09      2.9170272031935512E-01      5.6089773437321497E+00      1.0685507298718946E+00      7.5947625443386679E-01     -2.3327726312720529E-01      3.4788598677041822E+00     -1.0685507294134886E+00     -7.5947625665996599E-01      2.3327726237514493E-01     -3.4788598711000347E+00
    4    1     2.9004E-22     1.4955E-09     -1.4547271038901697E+00     -1.6276521241711459E+00      1.8536296988360439E+00      9.5011066044434878E-01      5.7605100249796893E-17      8.9599404907522706E-01     -1.8536296989094878E+00      9.5011066005154643E-01     -4.8795749263777476E-16     -2.7962153679474877E+00
    4    2     5.0866E-22     1.4519E-09      1.7158553956588669E+00     -3.1470644353986170E+00      1.8536296988593564E+00      9.5011066044666526E-01      5.2524168786143378E-17      8.9599404895730717E-01     -1.8536296988810670E+00      9.5011065997136468E-01     -5.3932143923122467E-16     -2.7962153662322899E+00
    4    3     8.1111E-27     8.7875E-10     -4.0228454579526539E-12     -1.1358450893393002E+00      1.8536296988979610E+00      9.5011066056966731E-01      5.2118900226006712E-17      8.9599404910787794E-01     -1.8536296988980074E+00      9.5011066056664639E-01     -5.1327930560150561E-16     -2.7962153691123648E+00
    4    4     5.4832E-22     1.2626E-09      3.2374478267914939E+00      1.0296599038746848E+00      1.8536296979813802E+00      9.5011065912688630E-01      5.2118900226006712E-17      8.9599404794363868E-01     -1.8536296984774154E+00      9.5011065911378989E-01     -5.1356236435678587E-16     -2.7962153672179926E+00
    4    5     2.9137E-22     1.5146E-09      1.4547271038874692E+00     -1.6276521241706632E+00      1.8536296989095566E+00      9.5011066005150902E-01      5.2118900226006712E-17      8.9599404907522706E-01     -1.8536296988359748E+00      9.5011066044438608E-01     -5.3932143923122467E-16     -2.7962153679474877E+00
    4    6     7.3250E-27     1.3049E-09      1.7424869831263371E-13      4.0423464806844311E+00      1.8536296990180050E+00      9.5011065837160769E-01      5.2118900226006712E-17      8.9599404720380327E-01     -1.8536296990179273E+00      9.5011065837187159E-01     -5.1327930952088469E-16     -2.7962153679936463E+00
    4    7     9.6613E-22     1.1581E-09      9.1779918851091602E-01      9.1947618499611916E-01      1.8536297009565996E+00      9.5011065922323368E-01      5.2118900226006712E-17      8.9599404785992964E-01     -1.8536296982432496E+00      9.5011065897813551E-01     -5.1353186656099120E-16     -2.7962153669847929E+00
    4    8     7.3112E-27     1.9347E-09      1.7536673514325406E-13     -4.8933970377732097E+00      1.8536296989255303E+00      9.5011066041558345E-01      5.2118900226006712E-17      8.9599404910311820E-01     -1.8536296989254621E+00      9.5011066041561054E-01     -5.1327930952084219E-16     -2.7962153650449326E+00
    4    9     5.4036E-22     1.2528E-09     -3.2374478267938431E+00      1.0296599038748204E+00      1.8536296984774843E+00      9.5011065911375259E-01      5.7605100249796893E-17      8.9599404794363868E-01     -1.8536296979813114E+00      9.5011065912692361E-01     -5.1371446786978684E-16     -2.7962153672179926E+00
    4   10     5.0797E-22     1.4525E-09     -1.7158553956608851E+00     -3.1470644353986912E+00      1.8536296988811358E+00      9.5011065997132726E-01      5.7093942093161246E-17      8.9599404895730717E-01     -1.8536296988592875E+00      9.5011066044670267E-01     -4.8795749263777476E-16     -2.7962153662322899E+00
    4   11     9.5554E-22     1.1548E-09     -9.1779918851377162E-01      9.1947618499622019E-01      1.8536296982433185E+00      9.5011065897809821E-01      5.7605100249796893E-17      8.9599404785992975E-01     -1.8536297009565308E+00      9.5011065922327098E-01     -5.1374565800169395E-16     -2.7962153669847929E+00
    5    1     2.6873E-22     5.0434E-09      1.5651666720284778E+00      4.9582173633191209E+00      7.1604082617769463E-17      1.2309705596787892E+00      2.2642073023273611E-16      3.8924771185371694E+00     -2.1481224785540346E-16     -1.2309705620176923E+00     -7.1914993452240120E-16     -3.8924771211791631E+00
    5    2     2.2723E-22     6.7995E-10     -2.0630016772165094E+00     -2.9769044517139664E-12      7.9141354472271522E-17      1.2309705613166759E+00      2.3449000753227367E-16      3.8924771208950366E+00     -2.2003874900064894E-16     -1.2309705613286821E+00     -7.1668108013248864E-16     -3.8924771209057099E+00
    5    3     2.2723E-22     6.7991E-10      2.0630016772145088E+00     -2.7824039755008557E-12      7.1604082617769463E-17      1.2309705613166750E+00      2.4218520963138933E-16      3.8924771208950393E+00     -2.3219755708750986E-16     -1.2309705613286832E+00     -7.1334458172323799E-16     -3.8924771209057072E+00
    5    4     1.5827E-28     1.2996E-09     -2.5305797968772076E-13     -2.5420264033077813E+00      7.9141354472271522E-17      1.2309705622842475E+00      2.2642073023273611E-16      3.8924771212335778E+00     -2.1481224785540346E-16     -1.2309705590125906E+00     -6.7926224038595760E-16     -3.8924771219858885E+00
    5    5     6.7185E-34     8.2318E-10     -8.9989075516377973E-17     -7.3163356624380013E-12      7.9141354472271522E-17      1.2309705626751564E+00      2.2642073023273611E-16      3.8924771213765808E+00     -2.1481224785540346E-16     -1.2309705626871625E+00     -6.7926264809210956E-16     -3.8924771213872540E+00
    5    6     2.6873E-22     2.3476E-09     -1.5651666720282416E+00     -4.9582173633349793E+00      7.5372718545020530E-17      1.2309705620056863E+00      2.3837411515414556E-16      3.8924771211684899E+00     -2.1830841077764008E-16     -1.2309705596907954E+00     -7.0978757337788503E-16     -3.8924771185478426E+00
    5    7     6.8299E-26     2.6421E-09      8.0181429139296225E-11      5.9886544973273050E+00      7.9141354472271522E-17      1.2309705594665339E+00      2.2642073023273611E-16      3.8924771180151772E+00     -2.1481224785540346E-16     -1.2309705621743352E+00     -6.7926301929776260E-16     -3.8924771213187093E+00
    5    8     2.6873E-22     2.7260E-09      1.5651666720262394E+00     -4.9582173633349811E+00      7.5372718545020456E-17      1.2309705620056863E+00      2.3830109948195642E-16      3.8924771211684899E+00     -2.3392789304416002E-16     -1.2309705596907954E+00     -7.2023808834640446E-16     -3.8924771185478426E+00
    5    9     2.1183E-31     2.6442E-09      1.4281999892155390E-13     -5.9886544973387430E+00      7.9141354472271522E-17      1.2309705621623293E+00      2.2642073023273611E-16      3.8924771213080360E+00     -2.1481224785540346E-16     -1.2309705594785401E+00     -6.7926320781694699E-16     -3.8924771180258504E+00
    5   10     8.9202E-26     1.3014E-09     -5.9951821937368901E-12      2.5420264032938036E+00      7.9141354472271522E-17      1.2309705590005842E+00      2.2642073023273611E-16      3.8924771219752148E+00     -2.1481224785540346E-16     -1.2309705622962539E+00     -6.7926351136400408E-16     -3.8924771212442515E+00
    5   11     2.6873E-22     2.7697E-09     -1.5651666720304778E+00      4.9582173633191200E+00      7.9141354472271522E-17      1.2309705596787892E+00      2.5025449130986626E-16      3.8924771185371694E+00     -2.3742406341913012E-16     -1.2309705620176923E+00     -7.1087572144479816E-16     -3.8924771211791631E+00
    6    1     2.1516E-34     1.9578E-09      2.7454988132258498E+00      2.1296820194628654E+00      1.1605825933791518E+00      1.9604829655520450E+00     -1.1605825961901433E+00      1.9604829654785718E+00     -1.1605825951062283E+00     -1.9604829664519814E+00      1.1605825951662396E+00     -1.9604829667137120E+00
    6    2     4.4188E-34     1.2405E-09     -2.6882023269928614E-12     -1.9534953842065570E+00      1.1605825950645738E+00      1.9604829664460948E+00     -1.1605825950673148E+00      1.9604829664453869E+00     -1.1605825966180847E+00     -1.9604829654713363E+00      1.1605825966153436E+00     -1.9604829654720444E+00
    6    3     4.8600E-34     1.7682E-09     -2.7454988132305251E+00     -2.1296820194648411E+00      1.1605825951034279E+00      1.9604829664499925E+00     -1.1605825951689208E+00      1.9604829667103065E+00     -1.1605825933819522E+00     -1.9604829655540341E+00      1.1605825961874623E+00     -1.9604829654819771E+00
    6    4     8.0936E-27     1.6360E-09     -1.4594481340829571E-11      4.6775362898443351E+00      1.1605825953488291E+00      1.9604829647069020E+00     -1.1605825953506856E+00      1.9604829646794086E+00     -1.1605825952629281E+00     -1.9604829670258892E+00      1.1605825952605093E+00     -1.9604829670433519E+00
    6    5     1.1801E-24     1.3287E-09      1.7625002885134509E-10     -4.6775362898485398E+00      1.1605825952583444E+00      1.9604829669311230E+00     -1.1605825952649738E+00      1.9604829671327242E+00     -1.1605825953565281E+00     -1.9604829648572200E+00      1.1605825953431057E+00     -1.9604829645344848E+00
    6    6     4.6644E-35     1.8022E-09      2.7454988132261198E+00     -2.1296820194659731E+00      1.1605825951661799E+00      1.9604829667110146E+00     -1.1605825951061688E+00      1.9604829664492844E+00     -1.1605825961902030E+00     -1.9604829654812685E+00      1.1605825933792115E+00     -1.9604829655547424E+00
    6    7     2.9554E-27     4.7363E-10     -2.8125909549503795E-11      1.9549883332201439E-12      1.1605825953343012E+00      1.9604829671976716E+00     -1.1605825953369417E+00      1.9604829672096618E+00     -1.1605825953368563E+00     -1.9604829672023816E+00      1.1605825953342159E+00     -1.9604829671903916E+00
    6    8     1.5648E-34     1.7699E-09     -2.7454988132302551E+00      2.1296820194617343E+00      1.1605825961874026E+00      1.9604829654792799E+00     -1.1605825933818927E+00      1.9604829655513372E+00     -1.1605825951689803E+00     -1.9604829667130033E+00      1.1605825951034876E+00     -1.9604829664526899E+00
    6    9     1.8632E-24     1.2260E-09      7.8405883297181746E-11      1.9534953842038760E+00      1.1605825967003363E+00      1.9604829654692988E+00     -1.1605825965329730E+00      1.9604829654686875E+00     -1.1605825950870154E+00     -1.9604829664221586E+00      1.1605825950449924E+00     -1.9604829664747174E+00
    7    1     1.1453E-22     3.3535E-10      2.2169133669266272E-12      3.2073198975803829E+00      6.7423034401789206E-01      0.0000000000000000E+00      2.1319975238336490E+00      0.0000000000000000E+00     -6.7423034402998039E-01      8.2566676336326033E-17     -2.1319975238444004E+00      2.4997008230081926E-16
    7    2     7.5645E-33     7.1187E-10     -1.3923252028686459E+00      1.6025108042475586E-16      6.7423034458522824E-01      0.0000000000000000E+00      2.1319975238701234E+00      0.0000000000000000E+00     -6.7423034279869809E-01      8.2566716242310421E-17     -2.1319975242870082E+00      2.4803174855578786E-16
    7    3     1.1453E-22     3.3445E-10      1.0778096681762838E-12     -3.2073198975823827E+00      6.7423034401793314E-01      0.0000000000000000E+00      2.1319975238336881E+00      0.0000000000000000E+00     -6.7423034402993920E-01      8.2566676336325959E-17     -2.1319975238443614E+00      2.7220145674080524E-16
    7    4     8.8698E-34     4.5087E-10     -7.3163238136789592E-12      2.3615606794716955E-17      6.7423034479933763E-01      0.0000000000000000E+00      2.1319975239484492E+00      0.0000000000000000E+00     -6.7423034481134392E-01      7.9177767323419582E-17     -2.1319975239591225E+00      2.4803310841243122E-16
    7    5     4.6876E-23     1.4246E-09      3.2801211572885478E+00     -1.4944267088291558E-10      6.7423034304190277E-01      0.0000000000000000E+00      2.1319975221073326E+00      0.0000000000000000E+00     -6.7423034453045694E-01      7.9512337044505065E-17     -2.1319975239215792E+00      2.4803152582659151E-16
    7    6     1.6132E-32     1.4482E-09     -3.2801211572999862E+00     -2.3957015792112318E-15      6.7423034451845065E-01      0.0000000000000000E+00      2.1319975239109059E+00      0.0000000000000000E+00     -6.7423034305390894E-01      7.9406630180525735E-17     -2.1319975221180059E+00      2.4803148287147464E-16
    7    7     6.8056E-29     7.1185E-10      1.3923252028546691E+00     -2.2363193738237904E-14      6.7423034278669192E-01      0.0000000000000000E+00      2.1319975242763349E+00      0.0000000000000000E+00     -6.7423034459723441E-01      7.9512304157272259E-17     -2.1319975238807967E+00      2.4803153695298706E-16

*** Moment of inertia and center of mass for the analytic-continuation method ***
K = solution counter of the N-body problem
L = solution counter of the restricted (N+1)-body problem 
FCT = residual of the the relative equilibrium equations at the solution
FINERT  = residual of the normalization equation for the moment of inertia I = 1
(XMC,YCM) = X and Y coordinates of the center of mass

    K    L        FCT           FINERT          XCM            YCM
    1    1     4.4175E-25     1.3917E-25    -1.0132E-11    -3.0574E-12
    1    2     1.4608E-22     1.3929E-25    -2.7185E-10    -3.0576E-12
    1    3     1.4607E-22     1.3929E-25     2.7047E-10    -3.0576E-12
    1    4     3.0508E-22     1.3917E-25     3.4523E-10    -3.0574E-12
    1    5     3.3603E-31     1.3917E-25    -6.8860E-13    -3.0573E-12
    1    6     3.0512E-22     1.3917E-25    -3.4661E-10    -3.0574E-12
    1    7     4.4173E-25     1.3917E-25     8.7544E-12    -3.0571E-12
    1    8     5.9173E-31     1.3917E-25    -7.0540E-13    -3.0573E-12
    1    9     3.3592E-31     1.3929E-25    -6.8854E-13    -3.0574E-12
    1   10     9.2654E-26     1.3929E-25    -4.5577E-13    -3.0574E-12
    1   11     3.3592E-31     1.3917E-25    -6.8854E-13    -3.0574E-12
    2    1     3.7639E-22     2.5849E-26     3.0411E-10     9.1349E-10
    2    2     7.1615E-25     2.5900E-26    -1.8904E-11     8.7652E-13
    2    3     7.5776E-23     2.5900E-26     1.0918E-12     1.1954E-09
    2    4     3.7608E-22     2.5900E-26    -3.0552E-10    -9.1384E-10
    2    5     4.6375E-23     2.5900E-26     1.7493E-11    -1.9870E-11
    2    6     4.0828E-28     2.5900E-26    -7.0549E-13    -3.8372E-13
    2    7     3.7651E-22     2.5849E-26    -3.0552E-10     9.1349E-10
    2    8     2.7018E-22     2.5900E-26     2.2879E-10     9.0911E-10
    2    9     6.4715E-23     2.5849E-26    -7.0563E-13    -1.1100E-09
    2   10     2.6976E-22     2.5900E-26     2.2879E-10    -9.0947E-10
    2   11     2.7027E-22     2.5900E-26    -2.3020E-10     9.0911E-10
    2   12     3.7597E-22     2.5849E-26     3.0411E-10    -9.1384E-10
    2   13     7.5114E-23     2.5900E-26    -7.0549E-13    -1.1957E-09
    2   14     2.6984E-22     2.5900E-26    -2.3020E-10    -9.0947E-10
    2   15     6.5230E-23     2.5900E-26    -7.0563E-13     1.1097E-09
    3    1     3.9929E-34     2.2202E-26    -4.8794E-13    -3.2437E-12
    3    2     2.9848E-34     2.2248E-26    -4.8782E-13    -3.2437E-12
    3    3     4.3822E-35     2.2155E-26    -4.8787E-13    -3.2435E-12
    3    4     9.7049E-35     2.2155E-26    -4.8784E-13    -3.2434E-12
    3    5     1.5178E-34     2.2202E-26    -4.8790E-13    -3.2434E-12
    3    6     9.3475E-35     2.2155E-26    -4.8784E-13    -3.2434E-12
    3    7     4.6437E-34     2.2248E-26    -4.8785E-13    -3.2438E-12
    3    8     1.0025E-34     2.2202E-26    -4.8784E-13    -3.2434E-12
