*** Number of masses and masses ***
N = 6
POINT          MAS
  1         1.0000E-09
  2         1.0000E-01
  3         1.0000E-01
  4         1.0000E-01
  5         1.0000E-01
  6         1.0000E-01

*** SX and SY ***
(SX,SY) = diagonal elements of the S matrix
SX =    1.0000E+00
SY =    3.0000E-01

*** Number of solutions computed by the analytic-continuation method ***
Number of solutions of the N-body problem NSOL(N) =  12
Number of solutions NSOL(K) of the restricted (N+1)-body problem for the Kth solution of the N-body problem
 K     NSOL(K)-all      NSOL(K)-distinct
  1         14               10
  2         20               13
  3         10                7
  4         12                6
  5         12                5
  6         20               13
  7         18               10
  8         12                8
  9         16                6
 10         16                6
 11         12                8
 12          8                4
Number of solutions of the (N+1)-body problem =  170
Number of solutions of the (N+1)-body problem excluding symmetries =   96

*** X- and Y-coordinates of all configurations computed by the analytic-continuation method ***
K = solution counter of the N-body problem
L = solution counter of the restricted (N+1)-body problem 
FCT = residual of the the relative equilibrium equations at the solution
RMS = RMS error in Cartesian coordinates with respect to the initial guess
(X,Y) = X and Y coordinates of each point mass

    K    L        FCT           RMS                    X                        Y
    1   14     2.0117E-27     7.1449E-09      9.5638549122843877E-12      1.4637086911500641E+00      9.9972483820446345E-01      2.4043371090755632E+00      1.7073756825188954E-17      2.9352084858535143E-01     -9.9972483820799651E-01      2.4043371090699934E+00     -2.8900143540880813E-16     -1.5495214618506796E+00     -6.4954439894709413E-16     -3.5526736195441302E+00
    2    1     4.7165E-29     1.2773E-08      5.5694323429325856E-13      4.2987954162585060E+00      9.5465519258077414E-01      2.2072519952417684E+00     -9.5465519258350007E-01      2.2072519952426131E+00     -1.0129931138907595E+00     -6.3717015356906281E-01     -5.4797868462558494E-16     -3.1401637263474487E+00      1.0129931138881543E+00     -6.3717015356867346E-01
    2    2     3.3606E-20     1.4437E-08      1.2005566676908010E+00      7.7140236090499292E-01      9.5465518987149389E-01      2.2072520155442286E+00     -9.5465519178799541E-01      2.2072520122179449E+00     -1.0129931163638357E+00     -6.3717013709358672E-01     -6.0566065142827807E-16     -3.1401637260898934E+00      1.0129931095315154E+00     -6.3717017230556605E-01
    2    3     7.5423E-23     1.3605E-08      2.2383818869745302E+00      2.4150013696121717E+00      9.5465517637668751E-01      2.2072519997716191E+00     -9.5465519986855274E-01      2.2072520021695130E+00     -1.0129931126723086E+00     -6.3717015224502371E-01     -5.4797868462558494E-16     -3.1401637233693638E+00      1.0129931136206416E+00     -6.3717015048960823E-01
    2    4     1.0862E-20     2.1838E-08      1.5083805223702340E+00     -2.4816333680043630E+00      9.5465519073334248E-01      2.2072520016137620E+00     -9.5465519216415495E-01      2.2072520219999192E+00     -1.0129931187927077E+00     -6.3717015834863866E-01     -6.0566065142827807E-16     -3.1401637209985984E+00      1.0129931069889819E+00     -6.3717011946295954E-01
    2    5     7.5201E-23     1.3605E-08     -2.2383818869788383E+00      2.4150013696124537E+00      9.5465519986581848E-01      2.2072520021690942E+00     -9.5465517637942188E-01      2.2072519997720379E+00     -1.0129931136232029E+00     -6.3717015048995074E-01     -6.0566065142827807E-16     -3.1401637233693638E+00      1.0129931126697473E+00     -6.3717015224468132E-01
    2    6     3.4206E-20     1.7617E-08     -1.3734185366996199E+00     -3.7469232373744963E+00      9.5465519284074074E-01      2.2072520163271907E+00     -9.5465518992664022E-01      2.2072520072008923E+00     -1.0129931100259724E+00     -6.3717011957510172E-01     -5.4797868462558494E-16     -3.1401637089085463E+00      1.0129931175499491E+00     -6.3717015758805107E-01
    2    7     5.2918E-22     1.1608E-08      2.3408777739366511E+00     -6.4779010396862013E-01      9.5465519147005518E-01      2.2072520087967797E+00     -9.5465519068401661E-01      2.2072520101345727E+00     -1.0129931217295187E+00     -6.3717014614360812E-01     -5.4797868462558494E-16     -3.1401637220742815E+00      1.0129930971201946E+00     -6.3717014424841090E-01
    2    8     1.0864E-20     2.1749E-08     -1.5083805223723790E+00     -2.4816333680062805E+00      9.5465519216142081E-01      2.2072520219995004E+00     -9.5465519073607663E-01      2.2072520016141803E+00     -1.0129931069915434E+00     -6.3717011946330226E-01     -5.4797868462558494E-16     -3.1401637209985984E+00      1.0129931187901462E+00     -6.3717015834829582E-01
    2    9     1.8917E-20     1.9948E-08      1.6474297766914827E+00      7.6781257501014666E-01      9.5465518805463534E-01      2.2072520129286124E+00     -9.5465519264348198E-01      2.2072520108251474E+00     -1.0129931169275908E+00     -6.3717013925133603E-01     -6.0566065142827807E-16     -3.1401637254143315E+00      1.0129931074842848E+00     -6.3717016677906602E-01
    2   10     1.8921E-20     2.0141E-08     -1.6474297766933028E+00      7.6781257501014533E-01      9.5465519264074761E-01      2.2072520108247287E+00     -9.5465518805736971E-01      2.2072520129290312E+00     -1.0129931074868470E+00     -6.3717016677940908E-01     -5.4797868462558494E-16     -3.1401637254143320E+00      1.0129931169250290E+00     -6.3717013925099308E-01
    2   11     5.7410E-23     2.5542E-08      2.1188668512374290E-01     -1.8341976027348681E+00      9.5465519120663989E-01      2.2072520051041624E+00     -9.5465519136333277E-01      2.2072520195584007E+00     -1.0129931160479626E+00     -6.3717014453552256E-01     -6.0566065142827807E-16     -3.1401637329616556E+00      1.0129931142154283E+00     -6.3717012883625879E-01
    2   12     5.2860E-22     1.1609E-08     -2.3408777739407776E+00     -6.4779010396874914E-01      9.5465519068128235E-01      2.2072520101341540E+00     -9.5465519147278943E-01      2.2072520087971985E+00     -1.0129930971227559E+00     -6.3717014424875373E-01     -6.0566065142827807E-16     -3.1401637220742815E+00      1.0129931217269574E+00     -6.3717014614326550E-01
    2   13     4.2419E-29     1.6232E-08      4.5001399836081116E-13     -4.8304149084820232E+00      9.5465519146737587E-01      2.2072520126024004E+00     -9.5465519147011269E-01      2.2072520126028219E+00     -1.0129931142708608E+00     -6.3717013733688332E-01     -5.4797868462558494E-16     -3.1401637022405229E+00      1.0129931142682940E+00     -6.3717013733651628E-01
    2   14     5.7604E-23     2.5547E-08     -2.1188668511373729E-01     -1.8341976027315685E+00      9.5465519136059840E-01      2.2072520195579823E+00     -9.5465519120937403E-01      2.2072520051045807E+00     -1.0129931142179895E+00     -6.3717012883660162E-01     -5.4797868462558494E-16     -3.1401637329616552E+00      1.0129931160454011E+00     -6.3717014453517951E-01
    2   15     4.9901E-24     4.1954E-09     -5.9859532144922469E-10      7.3451455694405687E-01      9.5465519260470633E-01      2.2072520133816589E+00     -9.5465519260787346E-01      2.2072520137446952E+00     -1.0129931153719374E+00     -6.3717015457243142E-01     -5.4797868462558494E-16     -3.1401637256306527E+00      1.0129931153170739E+00     -6.3717015428126444E-01
    2   16     3.4201E-20     1.7616E-08      1.3734185366971519E+00     -3.7469232373756469E+00      9.5465518992390586E-01      2.2072520072004727E+00     -9.5465519284347466E-01      2.2072520163276090E+00     -1.0129931175525109E+00     -6.3717015758839435E-01     -6.0566065142827807E-16     -3.1401637089085459E+00      1.0129931100234106E+00     -6.3717011957475844E-01
    2   17     1.7244E-26     1.0280E-08      1.9179368543832713E-12      2.1994940947147317E+00      9.5465520337618448E-01      2.2072520009517245E+00     -9.5465520336926069E-01      2.2072520009563035E+00     -1.0129931124582701E+00     -6.3717015075865691E-01     -5.4797868462558494E-16     -3.1401637223924563E+00      1.0129931124526623E+00     -6.3717015076470407E-01
    2   18     7.7438E-28     7.5303E-09     -1.5787693643737476E-12     -6.4617867307083199E-01      9.5465519051218173E-01      2.2072520082095468E+00     -9.5465519051555814E-01      2.2072520082080396E+00     -1.0129931256591465E+00     -6.3717014545937867E-01     -5.4797868462558494E-16     -3.1401637190497542E+00      1.0129931256587290E+00     -6.3717014545951633E-01
    2   19     3.3611E-20     1.4520E-08     -1.2005566676955017E+00      7.7140236090496028E-01      9.5465519178526126E-01      2.2072520122175256E+00     -9.5465518987422804E-01      2.2072520155446469E+00     -1.0129931095340772E+00     -6.3717017230591044E-01     -5.4797868462558494E-16     -3.1401637260898942E+00      1.0129931163612742E+00     -6.3717013709324344E-01
    2   20     1.5676E-28     6.8514E-09      1.0614772434929567E-12     -1.8057689977188782E+00      9.5465519127434617E-01      2.2072520122730070E+00     -9.5465519127729781E-01      2.2072520122735964E+00     -1.0129931153858405E+00     -6.3717013681809287E-01     -5.4797868462558494E-16     -3.1401637328678103E+00      1.0129931153832539E+00     -6.3717013681585988E-01
    3    1     1.1280E-19     9.4163E-09     -2.6531350249059584E+00     -1.4000122692584158E+00      9.0149687602911244E-01      1.9354887863335191E+00     -9.0149687229509334E-01      1.9354887995979000E+00     -1.5211862098046898E+00     -1.3065680390297971E+00     -2.1950139948072369E-16     -1.2578414983946316E+00      1.5211862143108659E+00     -1.3065680345132420E+00
    3    2     2.1834E-26     4.3453E-09     -3.5099294667745821E-13      4.5361543378242447E-01      9.0149687604881479E-01      1.9354887992888699E+00     -9.0149687605278217E-01      1.9354887992872734E+00     -1.5211862169825145E+00     -1.3065680480738728E+00     -2.4260680995237883E-16     -1.2578415069709370E+00      1.5211862169825550E+00     -1.3065680480738622E+00
    3    3     2.1349E-26     1.1200E-08     -4.8384653262345962E-13      3.9819071308790539E+00      9.0149687587335836E-01      1.9354887801773932E+00     -9.0149687587751404E-01      1.9354887801733112E+00     -1.5211862170470791E+00     -1.3065680463984310E+00     -2.4260680995237883E-16     -1.2578415073777096E+00      1.5211862170470025E+00     -1.3065680464000089E+00
    3    4     1.9688E-19     1.0796E-08      7.5305546684509972E-01     -1.2787103604180079E+00      9.0149687120724165E-01      1.9354888009877704E+00     -9.0149687630917130E-01      1.9354887828239946E+00     -1.5211862127578242E+00     -1.3065680325214113E+00     -2.4260680995237883E-16     -1.2578414977004744E+00      1.5211862344658733E+00     -1.3065680408091493E+00
    3    5     1.9662E-19     1.0792E-08     -7.5305546684803104E-01     -1.2787103604167629E+00      9.0149687630508202E-01      1.9354887828310670E+00     -9.0149687121133093E-01      1.9354888009806979E+00     -1.5211862344660478E+00     -1.3065680408065128E+00     -2.1950139948072369E-16     -1.2578414977004748E+00      1.5211862127576496E+00     -1.3065680325240479E+00
    3    6     8.5360E-23     1.1407E-08     -2.1344317485859028E+00      2.0759554563608402E+00      9.0149688266260786E-01      1.9354887859973344E+00     -9.0149686098297310E-01      1.9354887869183666E+00     -1.5211862160053999E+00     -1.3065680449717936E+00     -2.4260680995237883E-16     -1.2578415053638137E+00      1.5211862161607701E+00     -1.3065680433460223E+00
    3    7     2.1606E-26     8.6507E-09     -2.6272786806389558E-12      1.9303525895253759E+00      9.0149688618202628E-01      1.9354887863478858E+00     -9.0149688618469725E-01      1.9354887863408980E+00     -1.5211862156063183E+00     -1.3065680434590536E+00     -2.4260680995237883E-16     -1.2578415050777003E+00      1.5211862156061287E+00     -1.3065680434619300E+00
    3    8     2.1072E-26     9.7654E-09     -1.5387529333641546E-13     -3.7140694317976268E+00      9.0149687514854815E-01      1.9354887968009431E+00     -9.0149687515265664E-01      1.9354887967942800E+00     -1.5211862177133444E+00     -1.3065680315051120E+00     -2.4260680995237883E-16     -1.2578414934485920E+00      1.5211862177132034E+00     -1.3065680315071992E+00
    3    9     8.0090E-23     1.1406E-08      2.1344317485799382E+00      2.0759554563700786E+00      9.0149686097888382E-01      1.9354887869254398E+00     -9.0149688266669725E-01      1.9354887859902612E+00     -1.5211862161609446E+00     -1.3065680433433855E+00     -2.1950139948072369E-16     -1.2578415053638139E+00      1.5211862160052252E+00     -1.3065680449744306E+00
    3   10     1.1299E-19     9.3771E-09      2.6531350249032482E+00     -1.4000122692616497E+00      9.0149687229100406E-01      1.9354887996049737E+00     -9.0149687603320183E-01      1.9354887863264454E+00     -1.5211862143110404E+00     -1.3065680345106050E+00     -2.4260680995237883E-16     -1.2578414983946313E+00      1.5211862098045152E+00     -1.3065680390324339E+00
    4    1     2.5332E-20     1.0636E-08      2.3444879554676457E-01     -2.4243728980683836E+00      0.0000000000000000E+00      0.0000000000000000E+00      5.1558954291022574E-01      3.1397105286950531E+00     -9.7177286259191364E-01      1.6658233569693250E+00     -5.1558955968531406E-01     -3.1397105298476227E+00      9.7177287611057850E-01     -1.6658233502095745E+00
    4    2     2.3995E-22     2.5393E-08      5.8992171941305638E-01     -4.4919518150326603E+00      0.0000000000000000E+00      0.0000000000000000E+00      5.1558954970420223E-01      3.1397105279439748E+00     -9.7177286064467183E-01      1.6658233641619880E+00     -5.1558957135556027E-01     -3.1397104880340012E+00      9.7177287661903278E-01     -1.6658233611364546E+00
    4    3     3.9378E-20     1.3808E-08     -2.2754102093015520E+00      1.9058455173281146E+00      0.0000000000000000E+00      0.0000000000000000E+00      5.1558955207931245E-01      3.1397105366117777E+00     -9.7177284254410567E-01      1.6658233657261070E+00     -5.1558954561324044E-01     -3.1397105320243717E+00      9.7177285614852060E-01     -1.6658233607758364E+00
    4    4     1.2744E-20     7.3229E-09     -1.4795980882077555E+00     -1.1482344823864894E+00      0.0000000000000000E+00      0.0000000000000000E+00      5.1558954993683448E-01      3.1397105312700146E+00     -9.7177285717384132E-01      1.6658233660011601E+00     -5.1558954120765443E-01     -3.1397105362256879E+00      9.7177286496925630E-01     -1.6658233606486472E+00
    4    5     1.5195E-20     1.4276E-08      1.7488108245607199E+00      3.6970077598532174E+00      0.0000000000000000E+00      0.0000000000000000E+00      5.1558953684882503E-01      3.1397105154573812E+00     -9.7177287138544688E-01      1.6658233543201160E+00     -5.1558954421049397E-01     -3.1397105295685481E+00      9.7177286139416519E-01     -1.6658233586394220E+00
    4    6     1.5167E-20     1.4275E-08     -1.7488108245581702E+00     -3.6970077598712781E+00      0.0000000000000000E+00      0.0000000000000000E+00      5.1558954421433811E-01      3.1397105295558743E+00     -9.7177286140105479E-01      1.6658233586376510E+00     -5.1558953684498166E-01     -3.1397105154700546E+00      9.7177287137855684E-01     -1.6658233543218872E+00
    4    7     1.2747E-20     7.3096E-09      1.4795980882088853E+00      1.1482344823742854E+00      0.0000000000000000E+00      0.0000000000000000E+00      5.1558954121149869E-01      3.1397105362130149E+00     -9.7177286497614612E-01      1.6658233606468769E+00     -5.1558954993299155E-01     -3.1397105312826881E+00      9.7177285716695194E-01     -1.6658233660029318E+00
    4    8     3.9357E-20     1.3812E-08      2.2754102092945736E+00     -1.9058455173315911E+00      0.0000000000000000E+00      0.0000000000000000E+00      5.1558954561708426E-01      3.1397105320116983E+00     -9.7177285615541031E-01      1.6658233607740653E+00     -5.1558955207546908E-01     -3.1397105366244498E+00      9.7177284253721630E-01     -1.6658233657278778E+00
    4    9     2.5365E-20     1.0639E-08     -2.3444879555015852E-01      2.4243728980581416E+00      0.0000000000000000E+00      0.0000000000000000E+00      5.1558955968915721E-01      3.1397105298349497E+00     -9.7177287611746777E-01      1.6658233502078028E+00     -5.1558954290638204E-01     -3.1397105287077243E+00      9.7177286258502482E-01     -1.6658233569710952E+00
    4   10     2.4111E-22     2.4901E-08     -5.8992171940366200E-01      4.4919518150292079E+00      0.0000000000000000E+00      0.0000000000000000E+00      5.1558957135940442E-01      3.1397104880213274E+00     -9.7177287662592271E-01      1.6658233611346835E+00     -5.1558954970035842E-01     -3.1397105279566482E+00      9.7177286063778212E-01     -1.6658233641637590E+00
    4   11     1.6266E-20     1.8555E-08      4.8035848413748017E-01     -8.1693110795572388E-01      0.0000000000000000E+00      0.0000000000000000E+00      5.1558954701331827E-01      3.1397105286899403E+00     -9.7177285724573270E-01      1.6658233607996702E+00     -5.1558957101498615E-01     -3.1397105079300496E+00      9.7177287813975299E-01     -1.6658233921065495E+00
    4   12     1.6280E-20     1.8561E-08     -4.8035848413976429E-01      8.1693110795397395E-01      0.0000000000000000E+00      0.0000000000000000E+00      5.1558957101882985E-01      3.1397105079173762E+00     -9.7177287814664259E-01      1.6658233921047785E+00     -5.1558954700947457E-01     -3.1397105287026137E+00      9.7177285723884277E-01     -1.6658233608014412E+00
    5    1     6.8012E-20     4.0901E-09      1.7459819338612714E+00     -4.2597811843509103E-11      0.0000000000000000E+00      0.0000000000000000E+00      1.0130811728079941E-16      1.7416228979180428E+00      2.1477932186222177E-16      3.6923456362194953E+00     -3.3591638888176078E-16     -1.7416228979183315E+00     -6.7778669306265417E-16     -3.6923456362189064E+00
    5    2     2.8208E-20     8.7479E-09     -1.2076583256059469E-12     -2.7003566005926922E+00      0.0000000000000000E+00      0.0000000000000000E+00      1.1197212962614672E-16      1.7416228930039728E+00      2.1477932186222177E-16      3.6923456285949054E+00     -3.2068158723137257E-16     -1.7416228900865407E+00     -6.4522976747382764E-16     -3.6923456537413779E+00
    5    3     6.8012E-20     4.0945E-09     -1.7459819338632716E+00      1.2207612150187988E-10      0.0000000000000000E+00      0.0000000000000000E+00      1.1197212962614672E-16      1.7416228979184509E+00      2.3738767153192935E-16      3.6923456362203075E+00     -3.0392435184540265E-16     -1.7416228979179231E+00     -6.7899141960397837E-16     -3.6923456362180938E+00
    5    4     6.7471E-20     1.4462E-08      1.0115154657489205E+00     -4.7773349611001841E+00      0.0000000000000000E+00      0.0000000000000000E+00      1.0140609361387984E-16      1.7416228940438667E+00      2.2179969548302092E-16      3.6923456304897382E+00     -3.3591638888176078E-16     -1.7416228925557273E+00     -6.8707025906050344E-16     -3.6923456245416144E+00
    5    5     2.2046E-20     1.3308E-08     -2.4175505269886397E-11      5.2650608544938633E+00      0.0000000000000000E+00      0.0000000000000000E+00      1.0673758347421021E-16      1.7416228922444468E+00      2.3738767153192935E-16      3.6923456228540887E+00     -3.0392435184540265E-16     -1.7416228939466711E+00     -6.4433796558933945E-16     -3.6923456303557813E+00
    5    6     2.1961E-20     1.3314E-08     -3.9314157615459423E-12     -5.2650608544957276E+00      0.0000000000000000E+00      0.0000000000000000E+00      1.0621048347755806E-16      1.7416228939465448E+00      2.1477932186222177E-16      3.6923456303566935E+00     -3.0392435184540265E-16     -1.7416228922445729E+00     -6.4434068598698087E-16     -3.6923456228531766E+00
    5    7     4.3698E-20     1.1962E-08      5.4473722482788056E-17      8.6726419562843415E-01      0.0000000000000000E+00      0.0000000000000000E+00      1.1119642583974671E-16      1.7416229191749355E+00      2.1477932186222177E-16      3.6923456515122006E+00     -3.0392435184540265E-16     -1.7416228915124448E+00     -6.4433796558933945E-16     -3.6923456266629220E+00
    5    8     2.8304E-20     8.7547E-09     -3.1829479585129674E-13      2.7003566005901098E+00      0.0000000000000000E+00      0.0000000000000000E+00      1.0130811728079941E-16      1.7416228900864146E+00      2.1477932186222177E-16      3.6923456537422905E+00     -3.3591638888176078E-16     -1.7416228930040993E+00     -6.4433796558933945E-16     -3.6923456285939937E+00
    5    9     6.7471E-20     1.2784E-08     -1.0115154657509233E+00     -4.7773349611001823E+00      0.0000000000000000E+00      0.0000000000000000E+00      1.1187415442807767E-16      1.7416228940438667E+00      2.3036728925308572E-16      3.6923456304897382E+00     -3.0392435184540265E-16     -1.7416228925557273E+00     -6.6943072057174576E-16     -3.6923456245416144E+00
    5   10     6.7550E-20     1.4344E-08      1.0115154657450940E+00      4.7773349611024223E+00      0.0000000000000000E+00      0.0000000000000000E+00      1.0130811728079941E-16      1.7416228925556010E+00      2.1477932186222177E-16      3.6923456245425266E+00     -3.1107925430594672E-16     -1.7416228940439928E+00     -6.7991589388563582E-16     -3.6923456304888260E+00
    5   11     6.7550E-20     1.4379E-08     -1.0115154657470933E+00      4.7773349611024241E+00      0.0000000000000000E+00      0.0000000000000000E+00      1.1197212962614672E-16      1.7416228925556010E+00      2.3738767153192935E-16      3.6923456245425266E+00     -3.2876148530769610E-16     -1.7416228940439928E+00     -6.7658508540587062E-16     -3.6923456304888260E+00
    5   12     4.3577E-20     1.1949E-08      5.0754515835851131E-15     -8.6726419563143053E-01      0.0000000000000000E+00      0.0000000000000000E+00      1.1197212962614672E-16      1.7416228915123191E+00      2.1477932186222177E-16      3.6923456266638350E+00     -3.0392435184540265E-16     -1.7416229191750618E+00     -6.4434309093972589E-16     -3.6923456515112889E+00
    6    1     3.8351E-22     1.1996E-08     -2.3999349849333975E+00     -9.0615974217446815E-01      8.6695915883938469E-17      1.3484747769714245E+00      2.0720821668806971E-16      3.4621088055016895E+00     -1.0821159652145789E+00     -7.8617982632235683E-01     -5.9586248119029598E-16     -3.2382239220812989E+00      1.0821159893216978E+00     -7.8617982502851169E-01
    6    2     5.9189E-20     1.8999E-08      1.1921017913556384E+00      4.3850513085339040E+00      7.8439161990230048E-17      1.3484747620289230E+00      2.0138672127477632E-16      3.4621087875195289E+00     -1.0821159838962888E+00     -7.8617983203265340E-01     -6.2457406168437568E-16     -3.2382239250618317E+00      1.0821159816338937E+00     -7.8617983632513089E-01
    6    3     2.1859E-20     1.1176E-08      1.6459953496079653E+00      1.8247293886972673E+00      7.8439161990230048E-17      1.3484747690769614E+00      2.0541397566673798E-16      3.4621088034925238E+00     -1.0821159864512171E+00     -7.8617982199708947E-01     -5.9758790150218798E-16     -3.2382239250445197E+00      1.0821159777741449E+00     -7.8617984379582084E-01
    6    4     3.8356E-22     1.1996E-08      2.3999349849291334E+00     -9.0615974217483830E-01      7.8439161990230048E-17      1.3484747769714245E+00      2.1676449809948373E-16      3.4621088055016895E+00     -1.0821159893244381E+00     -7.8617982502829675E-01     -5.9380235472314727E-16     -3.2382239220812989E+00      1.0821159652118384E+00     -7.8617982632257188E-01
    6    5     3.9766E-20     1.4262E-08      1.5365628015720902E+00     -2.6411011481676780E+00      7.8439161990230048E-17      1.3484747785736404E+00      2.0138672127477632E-16      3.4621088074528341E+00     -1.0821159847486430E+00     -7.8617982775335316E-01     -6.2457406168437568E-16     -3.2382239202314729E+00      1.0821159787532186E+00     -7.8617981165128825E-01
    6    6     1.2683E-20     1.1671E-08     -3.5655471751972417E-01      2.1945571804575512E-01      8.6695915883938469E-17      1.3484747841355971E+00      2.0811857483968596E-16      3.4621088097818733E+00     -1.0821159842179393E+00     -7.8617984660770102E-01     -5.9439879714795098E-16     -3.2382239249569591E+00      1.0821159837264205E+00     -7.8617982456801760E-01
    6    7     2.1860E-20     1.1176E-08     -1.6459953496095563E+00      1.8247293886994536E+00      8.6695915883938469E-17      1.3484747690769614E+00      2.1855823132000141E-16      3.4621088034925238E+00     -1.0821159777768854E+00     -7.8617984379560613E-01     -5.9207696662368785E-16     -3.2382239250445197E+00      1.0821159864484768E+00     -7.8617982199730441E-01
